Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","178","Eritrea","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","178","Eritrea","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","63","Estonia","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","14818","","Official data"
"TP","Crops and livestock products","63","Estonia","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","25750","","Official data"
"TP","Crops and livestock products","63","Estonia","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","5271","","Official data"
"TP","Crops and livestock products","63","Estonia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","9729","","Official data"
"TP","Crops and livestock products","209","Eswatini","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","1331","","Official data"
"TP","Crops and livestock products","209","Eswatini","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","1449","","Official data"
"TP","Crops and livestock products","209","Eswatini","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","137","","Official data"
"TP","Crops and livestock products","209","Eswatini","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","226","","Official data"
