Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","29","Burundi","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","10","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","35","Cabo Verde","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","12835","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","35","Cabo Verde","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","16315","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","115","Cambodia","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","10547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","115","Cambodia","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","17352","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","32","Cameroon","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","274","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","32","Cameroon","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","564","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","32","Cameroon","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","32","Cameroon","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","33","Canada","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","197607","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","33","Canada","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","532527","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","33","Canada","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","178608","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","33","Canada","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","388514","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","36","Cayman Islands","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","3312","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","36","Cayman Islands","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","10564","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","36","Cayman Islands","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","80","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","36","Cayman Islands","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","71","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","37","Central African Republic","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","4835","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","37","Central African Republic","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","3837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","39","Chad","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","605","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","39","Chad","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","1058","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","40","Chile","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","156815","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","40","Chile","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","230532","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","40","Chile","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","121454","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","40","Chile","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","290711","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","351","China","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","1597271","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","351","China","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","2930148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","351","China","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","1303419","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","351","China","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","2838641","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","96","China, Hong Kong SAR","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","959981","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","96","China, Hong Kong SAR","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","1657765","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","96","China, Hong Kong SAR","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","665752","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","96","China, Hong Kong SAR","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","1151250","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","128","China, Macao SAR","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","23977","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","128","China, Macao SAR","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","76000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","128","China, Macao SAR","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","80","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","128","China, Macao SAR","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","41","China, mainland","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","452153","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","41","China, mainland","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","1032454","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","41","China, mainland","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","629266","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","41","China, mainland","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","1678702","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","214","China, Taiwan Province of","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","161160","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","214","China, Taiwan Province of","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","163930","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","214","China, Taiwan Province of","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","8321","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","214","China, Taiwan Province of","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","8520","A","Aggregate, may include official, semi-official, estimated or calculated data"
