Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","255","Belgium","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","57.87","Fc","Calculated data"
"FBS","New Food Balances","23","Belize","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","368.4","S","Standardized data"
"FBS","New Food Balances","23","Belize","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","375.77","S","Standardized data"
"FBS","New Food Balances","23","Belize","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","2683","Fc","Calculated data"
"FBS","New Food Balances","23","Belize","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","2698","Fc","Calculated data"
"FBS","New Food Balances","23","Belize","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","69.61","Fc","Calculated data"
"FBS","New Food Balances","23","Belize","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","67.18","Fc","Calculated data"
"FBS","New Food Balances","23","Belize","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","471","Fc","Calculated data"
"FBS","New Food Balances","23","Belize","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","495","Fc","Calculated data"
"FBS","New Food Balances","23","Belize","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","26.38","Fc","Calculated data"
"FBS","New Food Balances","23","Belize","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","25.45","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","10872.06","S","Standardized data"
"FBS","New Food Balances","53","Benin","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","11175.2","S","Standardized data"
"FBS","New Food Balances","53","Benin","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","2734","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","2756","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","65.55","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","64.44","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","145","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","137","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","15.58","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","14.39","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","11031.81","S","Standardized data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","11192.85","S","Standardized data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","2335","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","2354","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","68.99","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","68.46","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","472","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","472","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","31.56","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","31.06","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","3386.27","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","3351.53","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","3299","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","3269","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","99.71","Fc","Calculated data"
